category,date,link,summery,title
health,2017-07-10T04:23:43 GMT,https://www.express.pk/story/871582,دریافت ایسے جراثیم کیخلاف کام کرے گی جن پر دوائیں اثر نہیں کر رہی، طبی محققین,بیکٹیریا سے مقابلے کیلیے زیادہ طاقتور اینٹی بائیوٹک دوا تیار
health,2017-07-09T05:07:15 GMT,https://www.express.pk/story/869802,وطن عزیز میں انجیکشنز کے ذریعے علاج کی شرح دنیا بھر میں سب زیادہ ہے, پاکستان؛ دنیا میں ہیپاٹائٹس سی سے متاثرہ تیسرا بڑا ملک
health,2017-07-09T05:01:18 GMT,https://www.express.pk/story/869868,عربی میں اسے نرجس کہا جاتا ہے، جو فارسی میں بھی مستعمل اور مروج ہے۔,نرگس، نرگسی کوفتے اور نرگسیت
health,2017-07-09T03:19:07 GMT,https://www.express.pk/story/869260,شور کی آلودگی صرف 55 ڈیسی بیل یا اس سے کچھ زیادہ پر بھی مردوں کی تولیدی صحت کو نقصان پہنچا سکتی ہے,شورکی آلودگی سے مردانہ بانجھ پن کا خطرہ
health,2017-07-08T03:38:58 GMT,https://www.express.pk/story/869698,کپکپاہٹ کاعلاج گامانائف آئی کون مشین سے اس وقت ممکن ہوتا ہے جب دوائیں بے اثر ہوجاتی ہیں,پہلی بار رعشے کے مرض کا شعاعوں سے کامیاب علاج
health,2017-07-08T03:28:25 GMT,https://www.express.pk/story/869530,ڈاؤ یونیورسٹی کے طلبا نے فالج، آٹزم اور پارکنسن سمیت مختلف امراض میں مبتلا افراد کیلئے معاون آلات تیار کئے,پاکستانی طلبا کی معذوروں کی زندگی بہتر بنانے والی شاندارایجادات
health,2017-07-24T05:10:00 GMT,https://www.express.pk/story/885171,اس اقدام سے نہ صرف مریضوں کو معیاری دوائیں دستیاب ہوںگی بلکہ جعلی دواؤں کابھی خاتمہ ہو گا، ذرائع,پاکستان میں پہلی مرتبہ دواؤں کے ڈبوں پر بار کوڈ لگادیے گئے
health,2017-07-24T05:02:30 GMT,https://www.express.pk/story/885165,خوب صورتی میں اضافے کے لیے بیوٹی ٹپس۔,نکھرا نکھرا چہرہ
health,2017-07-24T05:00:56 GMT,https://www.express.pk/story/885164,ہر سال اس مرض میں مبتلا 84000 پاکستانی موت کا شکار ہوجاتے ہیں، رپورٹ ,خواتین میں ذیابیطس کی علامات
health,2017-07-24T04:29:33 GMT,https://www.express.pk/story/880995,ٹماٹر فالج سے بچاتا ہے اور اس کا استعمال اسکِن کینسر کا خطرہ 50 فیصد تک کم کرسکتا ہے,ٹماٹر جلد کے کینسر کے خلاف بھی مؤثر
health,2017-07-23T15:59:31 GMT,https://www.express.pk/story/884716,اس مشن کے لئے خاص طور پر تیار کیے گئے 2 کروڑ نَر مچھروں کو چھوڑا جائے گا,زیکا، ڈینگی اور چکن گونیا پھیلانے والے مچھروں سے نمٹنے کا انوکھا منصوبہ
health,2017-07-23T05:12:57 GMT,https://www.express.pk/story/884259,ڈاکٹر لال چند، مجید میمن، الطاف حسین، مامون الرشید کی عالمی یوم دماغ پرپریس کانفرنس,پاکستان میں 90 لاکھ افراد فالج کے مرض میں مبتلا ہیں
health,2017-07-23T03:39:01 GMT,https://www.express.pk/story/883033,ایک نئے مطالعے سے معلوم ہوا ہے کہ برگر اور کولڈ ڈرنکس سے جسم کی چربی مزید تیزی سے بڑھتی ہے,برگرکے ساتھ سافٹ ڈرنک موٹاپے کی وجہ قرار
health,2017-07-22T07:16:45 GMT,https://www.express.pk/story/883561,نیورو سرجن عبدالعزیز نے ایوب میڈیکل کمپلیکس میں 4 سالہ بچے کے اضافی سر کی پیچیدہ سرجری کرکے تاریخ رقم کر دی,پاکستانی سرجن نے بچے کا ’5 کلو اضافی سر‘ الگ کردیا
health,2017-07-22T04:38:38 GMT,https://www.express.pk/story/882708,آپ کے جیون ساتھی کا مزاج ہی نہیں بلکہ جراثیم بھی آپ پر اثرانداز ہوتے ہیں,میاں بیوی کے جراثیم بھی ایک جیسے ہو جاتے ہیں، تحقیق
health,2017-07-21T04:58:19 GMT,https://www.express.pk/story/881095,پانی کے برعکس فولاد، سلفر اور نائٹروجن کے مرکبات کے لیے کشش رکھتا ہے۔ ,لہسن، پیاز اور مچھلی کی ناگوار بو سے نجات؛ فولادی صابن استعمال کریں
health,2017-07-21T04:23:27 GMT,https://www.express.pk/story/882174,فوری اوربروقت علاج سے فالج کے مریضوں کی حالت میں بہتری لائی جاسکتی ہے، ماہرین,پاکستان میں ایک کروڑ افراد فالج کا شکار ہیں، طبی ماہرین
health,2017-07-21T04:22:00 GMT,https://www.express.pk/story/880676,وہ آسان اور کم خرچ طریقے جو گردے کی پتھری کم کرنے میں بھی مفید ہیں,گردے کی پتھری سے بچنے کی آسان تدابیر
health,2017-06-20T03:44:51 GMT,https://www.express.pk/story/852461,ان تینوں غذاؤں کو ساتھ کھانے سے ان میں موجود کیمیکلز پروسٹیٹ کینسر کے خلیات کو ختم کرتے ہیں,ہلدی، سرخ انگور اور سیب پروسٹیٹ کینسر کو ختم کرنے میں معاون
health,2017-06-19T04:08:08 GMT,https://www.express.pk/story/851762,حُسن و دل کشی بڑھانے کے لیے چند آزمودہ ٹوٹکے,اس عید پر حسین نظر آئیے
health,2017-06-19T04:07:03 GMT,https://www.express.pk/story/851761,گھریلو نسخوں کے استعمال سے بھدے ہاتھوں کو خوب صورت اور ملائم بنائیے,ریشم جیسے کومل ہاتھ۔
health,2017-06-19T04:04:51 GMT,https://www.express.pk/story/851503,2012 میں پوری دنیا میں 17 لاکھ خواتین بریسٹ کینسر کی شکار ہوئی تھیں، رپورٹ,بالوں کو رنگنے اور انہیں سیدھا رکھنے والی مصنوعات سے بریسٹ کینسر کا خطرہ
health,2017-06-18T05:05:32 GMT,https://www.express.pk/story/849365,مشروبات عام طور پر پھلوں، پھولوں اور دیگر نباتات سے بنائے جاتے ہیں۔,مصنوعی نہیں قدرتی مشروبات استعمال کریں
health,2017-06-18T05:00:13 GMT,https://www.express.pk/story/849385,کلونجی کا مزاج گرم و خشک اور ستارہ اس کا مریخ ہے۔ ,کلونجی کی حقیقت
health,2017-06-18T04:58:05 GMT,https://www.express.pk/story/849386,افطاری میں بازاری مشروبات کے استعمال کرنے کے بجائے گھر میں بنی سکنجبین، دودھ کی لسی وغیرہ زیادہ فوائد کی باعث بنے گی۔ ,شوگر کے مریض روزہ کیسے رکھیں؟
health,2017-06-18T04:56:18 GMT,https://www.express.pk/story/849355,شعوری طاقت کے تحت تو بڑی بڑی کامیابیوں کا حصول بھی ممکن ہے۔ ,عدم اعتماد؛ ایک ذہنی عارضہ
health,2017-06-18T04:48:38 GMT,https://www.express.pk/story/849400,جب لب پر نام آئے چین کا تو ہمیں یاد آتی ہے چینی۔ ,چینی گُڑیا اور گُڑیا چینی
health,2017-06-18T03:37:10 GMT,https://www.express.pk/story/848963,ہیضے کے دوران بننے والے پروٹین پانی کے ساتھ ساتھ جسم سے خطرناک بیکٹیریا بھی خارج کر دیتے ہیں، ماہرین,ہیضہ ہماری آنتوں کا محافظ
health,2017-06-17T04:18:52 GMT,https://www.express.pk/story/849026,بروکولی میں موجود ’سلفوریفین‘ ٹائپ ٹو ذیابیطس کو کم کرنے میں اہم کردار ادا کرتا ہے، ماہرین,شاخ گوبھی شوگر کو کنٹرول کرنے میں معاون
health,2017-06-16T05:43:13 GMT,https://www.express.pk/story/848307,مرچوں کے پودے سے اخذ کردہ ایک جزو کا ٹیکہ جوڑوں کے درد کو 6 ماہ تک دور رکھ سکتا ہے۔ ,مرچوں میں موجود اجزا گھٹنے کی تکلیف کو ختم کرنے میں مددگار
health,2017-07-07T04:13:56 GMT,https://www.express.pk/story/866477,نفسیات دانوں کے مطابق بچوں کی کتابوں کو رنگ برنگی تصاویر سے بھرنے کا کوئی فائدہ نہیں ہوتا,بچوں کی کتابوں میں فی صفحہ ایک تصویر سے سیکھنے کا عمل دوگنا ہوجاتا ہے
health,2017-07-06T11:21:34 GMT,https://www.express.pk/story/868404,مریضوں کے جسموں میں رسولیوں کے کیسز تو بہت آتے ہیں لیکن ڈاکٹروں نے آج تک اتنی بڑی رسولی نہیں دیکھی,اماراتی خاتون کے پیٹ سے ساڑھے 17 کلو وزنی رسولی نکال لی گئی
health,2017-07-06T04:35:52 GMT,https://www.express.pk/story/867327,چچڑی کے لعاب میں 3000 پروٹین ہوتے ہیں جن میں سے چند بہت مفید بھی ہیں,چچڑی کے لعاب میں امراضِ قلب کا علاج؟
health,2017-07-06T03:29:13 GMT,https://www.express.pk/story/867894,نئی تکنیک کی مدد سے مریض کے دل کی ڈھرکن کو نارمل کیا جاتا ہے,قومی ادارہ امراض قلب ؛ مدہم دل کی دھڑکن کے مریضوں کاعلاج شروع
health,2017-07-06T03:28:57 GMT,https://www.express.pk/story/867905,مضافات اورکچی آبادیوں کے گندے پانی کے جوہڑوں میں مچھروں کی افزائش جاری,چکن گنیا، ڈینگی اورملیریا کا وبائی صورت اختیار کرنیکا خدشہ
health,2017-07-05T10:02:31 GMT,https://www.express.pk/story/376389,پیروں میں بدبو پیدا ہونے کی وجہ بیکٹیریا، پسینہ اور جلد کے مردہ خلیات ہیں جن سے نجات حاصل کی جاسکتی ہے۔,پیروں میں بدبو پیدا ہونے کی وجوہات اور اس سے بچنے کا آسان طریقہ
health,2017-07-05T04:42:32 GMT,https://www.express.pk/story/866649, بچوں کی اموات کی سب سے بڑی وجہ نمونیہ ہے، پروفیسر جمال رضا، پروفیسر جلال الدین,پاکستان کم عمر بچوں کی بلند شرح اموات والے 10 ملکوں میں شامل
health,2017-07-05T03:59:24 GMT,https://www.express.pk/story/865489,زیادہ آئی کیو والے افراد 80 سال تک کی عمر پاسکتے ہیں، تحقیق,زیادہ ذہین افراد طویل عرصے تک زندہ رہتے ہیں
health,2017-07-05T03:49:47 GMT,https://www.express.pk/story/866733,یہ قاتل کیڑا بغیر کسی وارننگ کے ایک کروڑ افراد کی ہلاکت کا باعث بن سکتا ہے، بل گیٹس ,بل گیٹس نے مچھر کو انسانیت کے لیے عالمی جنگ سے بڑا خطرہ قرار دیدیا
health,2017-07-04T03:44:45 GMT,https://www.express.pk/story/865030,پیٹ کے بیکٹیریا ہماری سوچ اور جذبات پر اثر انداز ہوتے ہیں اور ان سے ہمارا موڈ خراب یا خوشگوار ہوسکتا ہے، تحقیق,پیٹ کے جراثیم ہمارے جذبات پر بھی اثر ڈالتے ہیں، تحقیق
health,2017-07-03T05:58:00 GMT,https://www.express.pk/story/864802,بہتر ہے کہ کم وزن بیگ کا انتخاب کیا جائے۔,وزنی شولڈر بیگ؛ کندھے، گردن اور کمر کے درد میں مبتلا کرسکتے ہیں
health,2017-07-03T05:45:22 GMT,https://www.express.pk/story/864765,سوشل میڈیا نوجوانوں میں احساس کمتری، ذہنی انتشاراورنفسیاتی عوارض کا سبب بن رہاہے،رائل سوسائٹی فور پبلک ہیلتھ کی رپورٹ,سوشل میڈیا سے نوجوان ذہنی دباؤ اور نفسیاتی عوارض کا شکار ہونے لگے
health,2017-06-28T04:42:14 GMT,https://www.express.pk/story/859842,ٹرائی کلوسن صابن اور کاسمیٹکس کے علاوہ دیگر اشیا میں استعمال ہوتا ہے,بین الاقوامی ماہرین کا روزمرہ استعمال کے کیمیکل ’ٹرائی کلوسن‘ پرپابندی کا مطالبہ
health,2017-06-27T07:16:18 GMT,https://www.express.pk/story/859278,صرف اسمارٹ فون کی قربت کا احساس ہی انسانی دماغ میں کام کرنے کی صلاحیت کم کردیتا ہے,اسمارٹ فون کی قربت دماغی طاقت کم کردیتی ہے، تحقیق
health,2017-06-26T07:20:33 GMT,https://www.express.pk/story/858868,اس طریقےمیں سب سے پہلے دودھ کو جراثیم سے پاک کرنے کے معیاری طریقے یعنی ’’پاسچرائزیشن‘‘ سے گزارکر ٹھنڈا کرلیا جاتا ہے,دودھ کو 9 ہفتوں تک پھٹنے سے بچانے کا طریقہ
health,2017-06-26T02:40:28 GMT,https://www.express.pk/story/858944,مٹھائی کی دکانوں پر خصوصی تیارمٹھائیاں سجادی گئیں، مہمانوں کی تواضع کے لیے آئس کریم اورمشروبات کی خریداری بڑھ گئی,عید پر کیک، مٹھائیوں اور نمکو کی فروخت میں نمایاں اضافہ
health,2017-06-26T02:39:29 GMT,https://www.express.pk/story/858955,ہر عورت کی خواہش ہوتی ہے کہ بہ روز عید وہ سب سے منفرد اور خوب صورت نظر آئے۔,اس تہوار پر حسین نظر آنا چاہتی ہیں؟
health,2017-06-25T05:42:57 GMT,https://www.express.pk/story/856774,اکثر روایتی کھانوں کے ساتھ خواتین کچھ نئے اور منفرد کھانوں کی تراکیب کی تلاش میں بھی رہتی ہیں۔,عید ٹرالی سجائیے؛ مسرتوں کے تہوار پر لذتوں بھرے پکوان
health,2017-06-25T05:26:05 GMT,https://www.express.pk/story/857013,مچھلی کے تیل کے استعمال سے بھی مرض کی شدت کم ہوسکتی، ماہرین ,ہفتے میں دو مرتبہ مچھلی کھانے سے جوڑوں کے درد میں نمایاں کمی
health,2017-06-24T06:25:41 GMT,https://www.express.pk/story/856719,پارکنسنز کا سبب بننے والے بیکٹیریا ممکنہ طور پر آنتوں میں رہتے ہیں، ماہرین,دماغی بیماری پارکنسنز کے علاج میں اہم پیش رفت
health,2017-06-23T06:41:11 GMT,https://www.express.pk/story/855610,اس مشین کو مریض کے ریکارڈ جمع کرنے کے لیے بطورِ خاص استعمال کیا جاسکتا ہے,سڑکوں پر گھومنے والا موبائل روبوٹ کلینک
health,2017-06-22T05:37:57 GMT,https://www.express.pk/story/854402,اخروٹ اور دیگر پھلیاں مثلاً بادام وغیرہ کھانے سے امراضِ قلب کو دور رکھا جاسکتا ہے۔,اخروٹ کھانے سے بچوں کا دماغ تروتازہ رہتا ہے، تحقیق
health,2017-06-21T04:06:49 GMT,https://www.express.pk/story/853720,متواترانٹرنیٹ استعمال کرنے والوں کا نیٹ جیسے ہی بند ہوا توان لوگوں کے بلڈ پریشرمیں اضافہ دیکھا گیا،تحقیق,انٹرنیٹ کا مستقل استعمال، صحت کے لیے خطرناک
health,2017-06-20T13:54:06 GMT,https://www.express.pk/story/853517,رونا بالکل ٹھیک تھی تاہم اچانک اس کی سانس اکھڑ نے لگی اوروہ جانبر نہ ہوسکی، والدہ,بڑے سر کی پراسرار بیماری میں مبتلا بھارتی بچی انتقال کرگئی
health,2017-07-03T04:00:53 GMT,https://www.express.pk/story/863210,روزانہ کے معمول سے پانی کی تھوڑی سی زیادہ مقدار حیرت انگیزطور پر دردِ سر کم کرنے میں فائدہ پہنچا سکتی ہے,پانی سے سر میں درد کا علاج
health,2017-07-02T16:11:20 GMT,https://www.express.pk/story/864350,آئندہ 20 سے 30 برسوں میں بچے کی پیدائش کا نیا طریقہ رائج ہوچکا ہو گا، امریکی پروفیسر,مستقبل میں اولاد کیلئے جنسی اختلاط کی ضرورت نہیں ہو گی
health,2017-07-02T03:54:32 GMT,https://www.express.pk/story/527508,پیروں کا ٹھنڈا رہنا، سوجن اور یہاں تک کے پیر کے ناخن بھی گردوں اور دل کے امراض کا پتا دیتے ہیں,آپ کے پاؤں کئی امراض کی نشاندہی کرسکتے ہیں
health,2017-07-02T03:44:38 GMT,https://www.express.pk/story/863367,اسما ء الحسنیٰ سے مشکلات کے حل کا ایک دوسرا طریقہ بھی ہے,صحت؛ دنیاوی مسائل کا روحانی حل
health,2017-07-02T03:43:48 GMT,https://www.express.pk/story/863368,بلغمی اور بادی مزاج والے افراد ہلدی کا مناسب مقدار میں استعمال کر کے خاطر خواہ فوائد اٹھا سکتے ہیں,صحت ؛ ہلدی کا غلط استعمال مضر صحت ہے!
health,2017-07-02T03:43:02 GMT,https://www.express.pk/story/863358,سادہ پانی اور موسمی پھلوں کے رس بکثرت استعمال کریں۔ مرغن، ثقیل، بادی اور قابض خوراک سے ہمیشہ دور رہنے کی کوشش کریں,صحت ؛ چہرے کے دانوں سے نجات ممکن ہے
health,2017-07-02T03:42:19 GMT,https://www.express.pk/story/863339,بطور دوا زیرہ انتہائی مفید اور شافی خصوصیات کا حامل ہے,صحت : زیرہ کس مرض کی دوا ہے؟
health,2017-07-01T06:34:01 GMT,https://www.express.pk/story/860622,مختلف شفٹوں میں کام کرنے سے موٹاپے اور ذیابیطس کا خطرہ بڑھ سکتا ہے، طبی ماہرین,نائٹ شفٹ میں کام کئی خطرناک امراض کا شکاربنا سکتا ہے
health,2017-06-30T04:39:37 GMT,https://www.express.pk/story/860650,اس ایجاد کے ذریعے بار بار آپریشن کی ضرورت پیش نہیں آتی اور صحت مند ٹشو بھی الگ ہونے سے بچ جاتا ہے۔ ,سرجری میں باریک رسولیاں تلاش کرنے والی خردبین ایجاد
health,2017-06-29T07:36:05 GMT,https://www.express.pk/story/860433,وزن بڑھنے اور موٹاپے کے ساتھ ساتھ ڈبل چِن یا دوہری ٹھوڑی کو آسان ورزشوں سے قابو کیا جاسکتا ہے۔,چربی بھری دوہری ٹھوڑی سے نجات کی آسان ورزشیں
health,2017-06-29T04:09:49 GMT,https://www.express.pk/story/860155,کتوں میں سونگھ کر شناخت کرنے کی صلاحیت حیرت انگیز ہے جو کینسر کا پتا چلانے میں بھی استعمال ہوسکتی ہے,کتوں کے ذریعے کینسر کی تشخیص
health,2017-06-28T07:50:52 GMT,https://www.express.pk/story/859759,برطانیہ اور چین کے سائنسدانوں نے 2 لاکھ 80 ہزار ماؤں کی صحت کا موازنہ کرکے یہ نتیجہ اخذ کیا,دودھ پلانے والی مائیں فالج اور دل کے دورے سے محفوظ
health,2017-06-15T04:34:02 GMT,https://www.express.pk/story/844752,خون پتلا کرنے والی کئی دواؤں میں ان ہی پروٹین کو استعمال کیا گیا ہے جو سانپوں کے زہرپرابتدائی تجربات کا حصہ تھے،ماہرین,سانپ کا زہر امراضِ قلب سے بچاؤ میں مددگار
health,2017-06-15T04:10:09 GMT,https://www.express.pk/story/847197,کشش ثقل کی عدم موجودگی میں سائنس داں مہلک مرض کا علاج دریافت کرنے کے لیے امید,سرطان پر تحقیق خلا میں!
health,2017-06-15T03:26:28 GMT,https://www.express.pk/story/847097,3 ہزار سے زیادہ ان مریضوں کے ریکارڈ کی جانچ پڑتال کی جو کئی برسوں سے اسپرین استعمال کررہے تھے۔,عمر بڑھنے کے ساتھ اسپرین کا مسلسل استعمال خطرناک ہو سکتا ہے
health,2017-06-14T14:52:07 GMT,https://www.express.pk/story/828193,انسانی نظر اور سونگھنے کی حِس اور دیگر کیفیات انسانوں کو امراض سے بچانے میں مدد کرتی ہیں۔,دماغ، مرض سے بچاؤ اور حفاظت میں اہم کردار ادا کرتا ہے
health,2017-06-14T03:53:04 GMT,https://www.express.pk/story/845800,دنیا کے غریب ممالک میں بھی موٹاپا ایک بحران بن گیا ہے اور صرف 2015 میں 40 لاکھ افراد اس سے ہلاک ہوئے,دنیا میں 2 ارب افراد موٹاپے یا زائد وزن کے شکار
health,2017-06-13T03:39:44 GMT,https://www.express.pk/story/843590,انگور کے بیجوں میں موجود اہم جزو فلنگ کو دانتوں میں جوڑے رکھتا ہے جس سے دانت مضبوط رہتے ہیں،تحقیق,انگور کے بیج دانتوں کی حفاظت کا مؤثر ہتھیار
health,2017-06-12T04:20:02 GMT,https://www.express.pk/story/843953,ناشتے میں اسبغول کی بھوسی یا ریشہ دار غذٓاؤں کا استعمال چکنی جلدکے مسائل سے بچانے میں معاون ہوسکتا ہے۔ ,چکنی جلد کا خیال کیسے رکھا جائے؟
health,2017-06-12T03:55:53 GMT,https://www.express.pk/story/841291,نیند کی خرابی سے جسمانی ہارمونوں میں قدرتی توازن بگڑ جاتا ہے جو زیادہ بھوک لگنے کا باعث بنتا ہے، طبی ماہرین,نیند میں خلل موٹاپے کی وجہ بن سکتا ہے، ماہرین
health,2017-06-11T03:43:33 GMT,https://www.express.pk/story/842068,دو سال کے بعد بچوں کو گائے کا دودھ ضرور پلانا چاہیئے ورنہ ان کی نشوونما متاثر ہوتی ہے، تحقیق,گائے کا دودھ نہ پینے والے بچوں کا قد چھوٹا رہ جاتا ہے، طبی ماہرین
health,2017-06-10T18:07:11 GMT,https://www.express.pk/story/838699,پی ای ٹی کو ایک اور تیکنیک کے ساتھ ملا کر ڈینگی کی فوری تشخیص کی جا سکتی ہے,کینسر کی پرانی تیکنیک سے ڈینگی کی کامیاب تشخیص
health,2017-06-10T15:13:01 GMT,https://www.express.pk/story/842699,"حکومت نے ذبردستی کی تو پڑوسی ملک آسٹریا ہجرت کرجائیں گے، احتجاجی والدین
",اٹلی میں سینکڑوں افراد کا بچوں کو حفاظتی ٹیکے لگوانے سے انکار
health,2017-06-10T04:26:14 GMT,https://www.express.pk/story/840790,شہد میں موجود قدرتی مٹھاس ’’ٹریہیلوز‘ شریانوں میں جمنے والے مادے ’پلاک‘ کو ختم کرنے میں مدد دیتی ہے,شہد کا مسلسل استعمال دل کے دورے سے بچاتا ہے
health,2017-06-05T04:38:51 GMT,https://www.express.pk/story/836831,سحری اور افطار میں احتیاط سے کام لے کر وزن گھٹایا جاسکتا ہے,روزہ؛ ڈائٹنگ اور ورزش کا نعم البدل
health,2017-06-05T03:35:16 GMT,https://www.express.pk/story/836732,بے شمار خواتین بیضہ دانی کے کینسر سے موت کا شکار ہو رہی ہیں، ڈاکٹر زہرا کپاڈیہ,ایک فیصد بچے پیدائشی طور پر دل کی بیماری کا شکار ہوتے ہیں
health,2017-06-05T03:31:33 GMT,https://www.express.pk/story/834122,اومیگا 3 پروٹین مچھلی، مرغی، انڈوں، السی کے بیجوں، خشک میوہ جات، بادام، پودینہ اور پالک میں بھی وافر پایا جاتا ہے,اومیگا تھری پروٹین الزائیمر بیماری سے بچانے میں مفید
health,2017-06-04T05:00:00 GMT,https://www.express.pk/story/695150,اس مشروب کو چار روز تک پینا ہےجس کے بعد آپ وزن میں خاطو خواہ کمی دیکھیں گے,صرف ایک گھریلومشروب سے 4 دن میں 4 کلو وزن کم کیجیے
health,2017-06-04T04:15:11 GMT,https://www.express.pk/story/834546,اب تو ایلوپیتھی طریقہ علاج والے سمجھدار پریکٹشنرز بھی مریضوں کو لہسن کے استعمال کی ترغیب دینے لگے ہیں۔ ,لو بلڈ پریشر؛ وجوہات، نتائج اور علاج
health,2017-06-04T04:13:40 GMT,https://www.express.pk/story/834562,نہار منہ سیر اور ورزش کو اپنے معمول کا لازمی حصہ بنائیں۔,ہاتھ پاؤں کیوں سُن ہوتے ہیں؟
health,2017-06-04T04:12:21 GMT,https://www.express.pk/story/834563,آج کل لوگوں کاایلو پیتھ حضرات کی طرف زیادہ رجحان ہونے کی ایک بڑی وجہ کوئیک رسپانس ہے۔ ,ناک کی غدود کا بڑھنا کیا ہے؟
health,2017-06-04T04:11:00 GMT,https://www.express.pk/story/834567,خالی پیٹ ورزش خاص کر یوگا ورزشیں جو بالوں سے مخصوص ہوں کا کرنا بے حد مفید ثابت ہوتا ہے۔ ,بالوں کو بھی غذا چاہیے ورنہ یہ گر جائیں گے
health,2017-06-04T04:09:24 GMT,https://www.express.pk/story/834560,غذائی رد و بدل کے ساتھ مناسب ادویات کا استعمال بھی ضرور کرنا چاہیے۔,جسم میں خون کی کمی
health,2017-06-04T04:07:47 GMT,https://www.express.pk/story/834578,مریض روزانہ نمک اور بلیچ سے ملے پانی سے غسل کرنے پر مجبور ہے۔,جلد کا سنگین مرض  ’ایپی ڈرمولیسس بلوسا‘
health,2017-06-04T04:01:10 GMT,https://www.express.pk/story/834611,آم پسندی کے حوالے سے سب سے مشہور لطیفہ یا واقعہ مرزا غالبؔ کے ساتھ پیش آیا۔ ,الف سے ’آم شریف‘
health,2017-06-03T08:10:23 GMT,https://www.express.pk/story/835009,ویکسینیشن کرنے والی ٹیم نااہل اور غیر تربیت یافتہ تھی، وزیر صحت,جنوبی سوڈان میں خسرہ کے ٹیکے سے 15 بچے ہلاک
health,2017-06-10T03:59:02 GMT,https://www.express.pk/story/842086,پاکستان دنیا کے ان15ممالک میں شامل ہے جہاں تمباکوکی پیداوار سب سے زیادہ ہوتی ہے,تمباکو کھانے کے عادی افراد میں منہ اور معدے کا سرطان عام ہوگیا
health,2017-06-09T15:01:12 GMT,https://www.express.pk/story/841408,نظر درست کرنے کے ایسے طریقے جن سے مستفید ہونے کےلیے کسی دوا کی کوئی ضرورت ہی نہیں,بصارت ٹھیک کرنے کے9 کارآمد اور آزمودہ طریقے
health,2017-06-09T06:10:28 GMT,https://www.express.pk/story/840715,نئی تحقیقات سے معلوم ہوا ہے کہ سرخ پیاز بہت مؤثر انداز میں کینسر ٹیومر کا خاتمہ کرسکتی ہے۔ ,سرخ پیاز کینسر کے خلاف بھی مؤثر
health,2017-06-08T04:59:33 GMT,https://www.express.pk/story/839617,یہ ویکسین منشیات کو دماغ پر اثر کرنے سے روکتی ہے اور دوبارہ اس کی طلب کو بھی کم کرتی ہے۔,ہیروئن کی لت روکنے والی ویکسین تیار
health,2017-06-07T04:07:33 GMT,https://www.express.pk/story/838024,سائنسدانوں نے جی ایل پی1 پروٹین اور ایک بایوپولیمر کو آپس میں ملا کر ایک خاص مادہ تیار کیا ہے,صرف ایک خوراک سے 30 روز تک ذیابیطس پرکنٹرول
health,2017-06-07T03:54:30 GMT,https://www.express.pk/story/838848,روزہ رکھنے سے اعصابی کمزوری، ڈپریشن اورتشویش کی بیماری میں افاقہ اورشیزوفرینیاکے مرض میں 70 فیصد کمی ہوجاتی ہے,روزہ رکھنا دماغی امراض کے مریضوں کیلئے مفید
health,2017-06-07T03:50:52 GMT,https://www.express.pk/story/838842,چلڈرن کینسر اسپتال مریض بچوں کے لیے امید کی کرن ہے ، تربیتی پروگرام سے خطاب,ملک میں سالانہ 8 ہزاربچے کینسرمیں مبتلا ہورہے ہیں، ڈاکٹر شیمول
health,2017-06-06T04:05:36 GMT,https://www.express.pk/story/837880,بہت سے مردوزن نہیں جانتے کہ صحیح ورزش کیسے کی جائے۔,ورزش کے سات مغالطے
health,2017-06-06T04:01:15 GMT,https://www.express.pk/story/837879,ایک انوکھے سوال کا سائنسی جواب.,آپ کب تک پیاسے رہ سکتے ہیں؟
health,2017-06-06T03:47:42 GMT,https://www.express.pk/story/836489,چاول کا چھلکا معدنیات، پروٹین اور وٹامن بی سے مالامال ہوتا ہے، تحقیق,چاول کا چھلکا بھی غذائیت سے بھرپور
health,2017-06-06T03:41:46 GMT,https://www.express.pk/story/837865,مچھروں کے کاٹنے سے انفیکشن لاحق ہوتا ہے،مادہ مچھر ریڈ سیل اور ایڈیزایچپٹی سفید سیل کو متاثر کرتے ہیں،ڈاکٹر طاہر شمسی,مچھرمار اسپرے نہ ہوا تو کراچی میں زیکا وائرس پھیل سکتا ہے، طبی ماہرین
health,2017-06-05T05:04:20 GMT,https://www.express.pk/story/836892,دنیابھرمیں حفاظتی ٹیکوں سے خسرہ 75 فیصد، انفلوئنزا60 فیصد، پولیو 99 فیصد رہ گیا,حفاظتی ٹیکے نہ لگوانے سے قابل علاج بیماریاں وبا بن سکتی ہیں، ماہرین اطفال
health,2017-06-03T03:34:27 GMT,https://www.express.pk/story/832840,ڈراؤنے خواب دیکھنے والے عمر کے اگلے حصے میں پارکنسن سے لے کر ڈیمنشیا تک کئی دماغی بیماریوں کا شکار ہو سکتے ہیں، ماہرین,ڈراؤنے خواب مستقبل کے امراض سے خبردار کرنے میں مددگار
health,2017-06-02T14:08:17 GMT,https://www.express.pk/story/833537,انسانی جسم میں ایک اندرونی حیاتیاتی گھڑی ہوتی ہے جو بے وقت کھانے سے متاثر ہوسکتی ہے، ماہرین ,کھانے کے اوقات انسان کی حیاتیاتی گھڑی پر اثرانداز ہوتے ہیں
